river_id,pixel_count,area_m2,area_ha,skeleton_length,linearity_index,compactness,min_row,max_row,min_col,max_col,bbox_min_x,bbox_min_y,bbox_max_x,bbox_max_y
1108,5660,284923.210294775,28.492321029477502,442,5.875083639732424,71.46572438162544,802,903,5838,6055,-161.59380420995376,60.05363438478778,-161.57431076828837,60.06270736915739
1697,5614,282607.5799637574,28.26075799637574,1116,14.894570707189867,225.84182401140006,1243,1554,10841,11093,-161.14437707330876,59.995154059791595,-161.12173952814896,60.023091665127716
1619,5438,273747.7769581248,27.374777695812483,1009,13.682692428222067,188.331004045605,1174,1387,9579,9872,-161.25774446216465,60.01015592503639,-161.23142382433994,60.02929004058814
2902,5425,273093.35969066335,27.309335969066336,652,8.852128802259783,61.582304147465436,2250,2335,3947,4151,-161.76367563018076,59.92499563610186,-161.7453499983847,59.93263131601688
2276,5412,272438.94242320186,27.243894242320188,752,10.222072259148293,185.51441241685143,1732,1950,4332,4615,-161.72909049174217,59.95958077454046,-161.70366816920156,59.979164047734265
4243,5405,272086.56389456877,27.208656389456877,997,13.561174650794202,81.08122109158187,4249,4358,2337,2559,-161.908304390924,59.74326645412448,-161.88836179161655,59.75305809072138
2561,5395,271583.1659965214,27.158316599652142,717,9.761654473179917,68.06969416126043,1970,2043,3480,3710,-161.80562695394914,59.95122644239815,-161.78496570241438,59.957784143972226
377,5368,270223.9916717937,27.02239916717937,563,7.684261597839043,94.4381520119225,300,385,7257,7528,-161.4663332711372,60.10016711650517,-161.44198892693757,60.10780279642018
908,5196,261565.54782538005,26.156554782538006,830,11.514458561570658,106.5311778290993,661,719,8556,8870,-161.34964211573006,60.07016338601558,-161.32143501580873,60.07537361466347
2097,5192,261364.18866616112,26.13641886661611,976,13.545108112342202,345.83975346687214,1590,1762,3672,4170,-161.78837930049406,59.97646910188191,-161.7436431993449,59.99192012476877
889,5192,261364.18866616112,26.13641886661611,778,10.797227573158025,52.080123266563945,653,735,2585,2763,-161.88602617187783,60.06872608156098,-161.8700361598205,60.07609226689077
4706,5167,260105.69392104287,26.010569392104287,1002,13.939541551172365,219.10121927617573,5147,5294,7002,7387,-161.48924031088225,59.659184143530894,-161.45465517244364,59.672389378207455
